id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,population,"time_to_arrest,hours",severity_score,day_or_night
13774535,JJ180278,2025-03-13 18:15:00,088XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,632,6,8,44,14,1183103.0,1846720.0,2025,2025-03-21 15:51:29,41.734597039,-87.604774309,"
,  
(41.734597039, -87.604774309)",120000,,6.0,night
13774479,JJ180275,2025-03-13 18:10:00,011XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,114,1,4,32,15,1177427.0,1895303.0,2025,2025-03-21 15:51:29,41.868043292,-87.624099912,"
,  
(41.868043292, -87.624099912)",80000,189.6913888888889,0.0,night
13774309,JJ180222,2025-03-13 18:10:00,054XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2012,20,40,77,6,1165048.0,1936387.0,2025,2025-03-21 15:51:29,41.981051896,-87.668375719,"
,  
(41.981051896, -87.668375719)",440000,,5.0,night
13774389,JJ180248,2025-03-13 18:10:00,008XX W 31ST ST,560,ASSAULT,SIMPLE,CHA APARTMENT,False,False,913,9,11,60,08A,1170922.0,1884308.0,2025,2025-03-21 15:51:29,41.838017105,-87.648302823,"
,  
(41.838017105, -87.648302823)",150000,,10.0,night
13774438,JJ180232,2025-03-13 18:06:00,033XX N WESTERN AVE,560,ASSAULT,SIMPLE,DRUG STORE,False,False,1921,19,47,5,08A,1159750.0,1922215.0,2025,2025-03-21 15:51:29,41.942274395,-87.688252417,"
,  
(41.942274395, -87.688252417)",510000,,10.0,night
13775870,JJ182111,2025-03-13 18:00:00,084XX S DREXEL AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,632,6,8,44,6,1183692.0,1849292.0,2025,2025-03-21 15:51:29,41.741641188,-87.602536482,"
,  
(41.741641188, -87.602536482)",120000,,5.0,night
13779276,JJ186118,2025-03-13 18:00:00,007XX W WRIGHTWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,1935,19,43,7,5,1170972.0,1917501.0,2025,2025-03-21 15:51:29,41.929099834,-87.647145445,"
,  
(41.929099834, -87.647145445)",470000,,5.0,night
13775093,JJ181158,2025-03-13 18:00:00,0000X E RANDOLPH ST,810,THEFT,OVER $500,ATHLETIC CLUB,False,False,111,1,34,32,6,1176904.0,1901295.0,2025,2025-03-21 15:51:29,41.884497529,-87.625838595,"
,  
(41.884497529, -87.625838595)",380000,,5.0,night
13782441,JJ190257,2025-03-13 18:00:00,092XX S CLAREMONT AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2221,22,19,72,11,,,2025,2025-03-22 15:41:01,,,,230000,,6.0,night
13774755,JJ180701,2025-03-13 18:00:00,032XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1422,14,26,23,14,1154584.0,1907800.0,2025,2025-03-21 15:51:29,41.902823572,-87.707626432,"
,  
(41.902823572, -87.707626432)",300000,,6.0,night
13780407,JJ187672,2025-03-13 18:00:00,048XX N NEW ENGLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1613,16,41,10,10,1129585.0,1931796.0,2025,2025-03-22 15:40:18,41.969135104,-87.798904397,"
,  
(41.969135104, -87.798904397)",450000,,6.0,night
13774376,JJ180219,2025-03-13 17:50:00,044XX N BROADWAY,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1913,19,46,3,6,1168469.0,1929861.0,2025,2025-03-21 15:51:29,41.963070794,-87.655984213,"
,  
(41.963070794, -87.655984213)",500000,,5.0,day
13774340,JJ180215,2025-03-13 17:45:00,052XX S KENNETH AVE,560,ASSAULT,SIMPLE,ALLEY,False,False,815,8,23,57,08A,1147582.0,1869574.0,2025,2025-03-21 15:51:29,41.798063743,-87.734325718,"
,  
(41.798063743, -87.734325718)",270000,,10.0,day
13774417,JJ180252,2025-03-13 17:41:00,006XX N LA SALLE DR,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1832,18,42,8,6,1175023.0,1904549.0,2025,2025-03-21 15:51:29,41.893469034,-87.632648229,"
,  
(41.893469034, -87.632648229)",460000,,5.0,day
13774284,JJ180198,2025-03-13 17:40:00,054XX S CALIFORNIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,923,9,14,63,08B,1158634.0,1868423.0,2025,2025-03-21 15:51:29,41.794686755,-87.693827111,"
,  
(41.794686755, -87.693827111)",180000,,10.0,day
13774377,JJ180332,2025-03-13 17:30:00,006XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,124,1,28,28,6,1172257.0,1894956.0,2025,2025-03-21 15:51:29,41.867206743,-87.643090037,"
,  
(41.867206743, -87.643090037)",320000,,5.0,day
13774892,JJ180969,2025-03-13 17:30:00,096XX S AVENUE L,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,432,4,10,52,7,1201787.0,1841720.0,2025,2025-03-21 15:51:29,41.720422274,-87.536495411,"
,  
(41.720422274, -87.536495411)",140000,,6.0,day
13774533,JJ180476,2025-03-13 17:30:00,067XX S SOUTH CHICAGO AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,321,3,6,42,3,1180311.0,1860450.0,2025,2025-03-21 15:51:29,41.772338073,-87.614582659,"
,  
(41.772338073, -87.614582659)",100000,,10.0,day
13774462,JJ180191,2025-03-13 17:30:00,006XX N CICERO AVE,460,BATTERY,SIMPLE,STREET,False,True,1111,11,28,25,08B,1144249.0,1903688.0,2025,2025-03-21 15:51:29,41.89174036,-87.745692606,"
,  
(41.89174036, -87.745692606)",320000,,10.0,day
13775322,JJ181389,2025-03-13 17:30:00,019XX W OGDEN AVE,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1231,12,27,28,6,1163312.0,1897077.0,2025,2025-03-21 15:51:29,41.873219626,-87.675868666,"
,  
(41.873219626, -87.675868666)",310000,,5.0,day
13774554,JJ180458,2025-03-13 17:30:00,007XX N DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1832,18,42,8,14,1175800.0,1905508.0,2025,2025-03-21 15:51:29,41.896083132,-87.629765732,"
,  
(41.896083132, -87.629765732)",460000,,6.0,day
13774668,JJ180295,2025-03-13 17:26:00,007XX E 91ST PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,633,6,8,44,08B,1182788.0,1844467.0,2025,2025-03-21 15:51:29,41.728421858,-87.605998067,"
,  
(41.728421858, -87.605998067)",120000,,0.0,day
13777954,JJ184650,2025-03-13 17:24:00,051XX N NEW ENGLAND AVE,560,ASSAULT,SIMPLE,STREET,False,False,1613,16,41,10,08A,1129601.0,1933723.0,2025,2025-03-21 15:51:29,41.974422716,-87.798801354,"
,  
(41.974422716, -87.798801354)",450000,,10.0,day
13774199,JJ180163,2025-03-13 17:20:00,064XX N CLAREMONT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,2412,24,50,2,7,1159480.0,1942636.0,2025,2025-03-21 15:51:29,41.998316184,-87.688680021,"
,  
(41.998316184, -87.688680021)",540000,190.5247222222222,6.0,day
13774259,JJ180203,2025-03-13 17:11:00,035XX W 12TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1021,10,24,29,26,1152967.0,1894061.0,2025,2025-03-21 15:51:29,41.865154549,-87.713930253,"
,  
(41.865154549, -87.713930253)",280000,,0.0,day
13774241,JJ180234,2025-03-13 17:10:00,029XX N CLYBOURN AVE,560,ASSAULT,SIMPLE,STREET,False,False,1931,19,32,5,08A,1162050.0,1919054.0,2025,2025-03-21 15:51:29,41.933552616,-87.679887451,"
,  
(41.933552616, -87.679887451)",360000,,10.0,day
13774536,JJ180271,2025-03-13 17:07:00,098XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,431,4,7,51,14,1193770.0,1840099.0,2025,2025-03-21 15:51:29,41.716173967,-87.565912015,"
,  
(41.716173967, -87.565912015)",110000,,6.0,day
13774913,JJ180736,2025-03-13 17:00:00,051XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1533,15,28,25,14,1142184.0,1900020.0,2025,2025-03-21 15:51:29,41.881713479,-87.753367558,"
,  
(41.881713479, -87.753367558)",320000,,6.0,day
13774606,JJ180556,2025-03-13 17:00:00,023XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,331,3,5,43,14,1193221.0,1859006.0,2025,2025-03-21 15:51:29,41.768069819,-87.567306284,"
,  
(41.768069819, -87.567306284)",90000,,6.0,day
13776721,JJ183187,2025-03-13 17:00:00,017XX W 63RD ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,725,7,15,67,08B,1165634.0,1862903.0,2025,2025-03-21 15:51:29,41.779393421,-87.668314701,"
,  
(41.779393421, -87.668314701)",190000,,10.0,day
13776525,JJ182842,2025-03-13 17:00:00,049XX S ARCHER AVE,820,THEFT,$500 AND UNDER,HOTEL / MOTEL,False,False,821,8,14,57,6,1151005.0,1871530.0,2025,2025-03-21 15:51:29,41.803365154,-87.721721771,"
,  
(41.803365154, -87.721721771)",180000,,5.0,day
13774286,JJ180299,2025-03-13 17:00:00,095XX S STATE ST,810,THEFT,OVER $500,STREET,False,False,511,5,9,49,6,1177973.0,1841788.0,2025,2025-03-21 15:51:29,41.721180629,-87.623717187,"
,  
(41.721180629, -87.623717187)",130000,,5.0,day
13774819,JJ180804,2025-03-13 17:00:00,068XX S EAST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,332,3,5,43,14,1188717.0,1859906.0,2025,2025-03-21 15:51:29,41.770648384,-87.583786515,"
,  
(41.770648384, -87.583786515)",90000,,6.0,day
13774754,JJ180707,2025-03-13 17:00:00,012XX N LA SALLE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1821,18,2,8,14,1174908.0,1908624.0,2025,2025-03-21 15:51:29,41.904653619,-87.6329484,"
,  
(41.904653619, -87.6329484)",60000,,6.0,day
13775472,JJ181697,2025-03-13 17:00:00,006XX N ST CLAIR ST,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1834,18,42,8,6,1177725.0,1904605.0,2025,2025-03-21 15:51:29,41.893561722,-87.622723153,"
,  
(41.893561722, -87.622723153)",460000,,5.0,day
13775928,JJ182207,2025-03-13 17:00:00,106XX S DAUPHIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,512,5,9,49,14,1182077.0,1834496.0,2025,2025-03-21 15:51:29,41.701076642,-87.6089099,"
,  
(41.701076642, -87.6089099)",130000,,6.0,day
13774643,JJ180517,2025-03-13 17:00:00,009XX W MADISON ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1232,12,34,28,2,1169995.0,1900225.0,2025,2025-03-21 15:51:29,41.881714876,-87.651240388,"
,  
(41.881714876, -87.651240388)",380000,,0.0,day
13775660,JJ181353,2025-03-13 17:00:00,068XX S TALMAN AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,True,831,8,16,66,6,1159890.0,1859109.0,2025,2025-03-21 15:51:29,41.769102111,-87.689477091,"
,  
(41.769102111, -87.689477091)",200000,,5.0,day
13774297,JJ180161,2025-03-13 17:00:00,018XX S HALSTED ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1235,12,25,31,14,1171315.0,1891577.0,2025,2025-03-21 15:51:29,41.85795524,-87.646647446,"
,  
(41.85795524, -87.646647446)",290000,,6.0,day
13775130,JJ181225,2025-03-13 17:00:00,0000X E MADISON ST,870,THEFT,POCKET-PICKING,RESTAURANT,False,False,112,1,34,32,6,1176988.0,1900419.0,2025,2025-03-21 15:51:29,41.882091837,-87.62555667,"
,  
(41.882091837, -87.62555667)",380000,,5.0,day
13774716,JJ180610,2025-03-13 17:00:00,003XX S COLUMBUS DR,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),False,False,114,1,42,32,2,1178331.0,1898943.0,2025,2025-03-21 15:51:29,41.878011115,-87.620670248,"
,  
(41.878011115, -87.620670248)",460000,,0.0,day
13774335,JJ180195,2025-03-13 17:00:00,109XX S DOTY AVE E,460,BATTERY,SIMPLE,CONVENIENCE STORE,True,False,513,5,10,51,08B,1185667.0,1832643.0,2025,2025-03-21 15:51:29,41.695908161,-87.595822806,"
,  
(41.695908161, -87.595822806)",140000,190.85805555555555,10.0,day
13774218,JJ180109,2025-03-13 16:49:00,016XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,False,False,1213,12,1,24,26,1165119.0,1905409.0,2025,2025-03-21 15:51:29,41.896045119,-87.668997488,"
,  
(41.896045119, -87.668997488)",50000,,0.0,day
13774161,JJ180127,2025-03-13 16:45:00,003XX W 31ST ST,460,BATTERY,SIMPLE,STREET,False,False,915,9,11,34,08B,1174302.0,1884394.0,2025,2025-03-21 15:51:29,41.838178454,-87.635897548,"
,  
(41.838178454, -87.635897548)",150000,,10.0,day
13774150,JJ180090,2025-03-13 16:40:00,005XX E 79TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,624,6,6,44,6,1181026.0,1852740.0,2025,2025-03-21 15:51:29,41.751164599,-87.612198632,"
,  
(41.751164599, -87.612198632)",100000,,5.0,day
13774273,JJ180235,2025-03-13 16:33:00,084XX S KIMBARK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,412,4,8,45,26,1186453.0,1849233.0,2025,2025-03-21 15:51:29,41.741414499,-87.592422276,"
,  
(41.741414499, -87.592422276)",120000,,0.0,day
13774342,JJ180250,2025-03-13 16:30:00,041XX W MONROE ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,1115,11,28,26,04B,1148818.0,1899339.0,2025,2025-03-21 15:51:29,41.879719132,-87.72902505,"
,  
(41.879719132, -87.72902505)",320000,,10.0,day
13774194,JJ180106,2025-03-13 16:30:00,032XX S HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1031,10,22,30,14,1151555.0,1882813.0,2025,2025-03-21 15:51:29,41.834316499,-87.719408977,"
,  
(41.834316499, -87.719408977)",260000,,6.0,day
13774383,JJ180072,2025-03-13 16:30:00,004XX S PLYMOUTH CT,1570,SEX OFFENSE,PUBLIC INDECENCY,LIBRARY,False,False,113,1,4,32,17,1176141.0,1898406.0,2025,2025-03-21 15:51:29,41.876587174,-87.628727499,"
,  
(41.876587174, -87.628727499)",80000,,0.0,day
13774956,JJ180985,2025-03-13 16:30:00,086XX S KOSTNER AVE,560,ASSAULT,SIMPLE,RESIDENCE,False,False,834,8,18,70,08A,1148599.0,1846916.0,2025,2025-03-21 15:51:29,41.735866875,-87.731177851,"
,  
(41.735866875, -87.731177851)",220000,,10.0,day
13774269,JJ180247,2025-03-13 16:30:00,004XX N LECLAIRE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1532,15,37,25,6,1142292.0,1902418.0,2025,2025-03-21 15:51:29,41.888291882,-87.752911423,"
,  
(41.888291882, -87.752911423)",410000,,5.0,day
13774180,JJ180119,2025-03-13 16:30:00,061XX N KENMORE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SIDEWALK,False,False,2433,24,48,77,26,1168130.0,1940864.0,2025,2025-03-21 15:51:29,41.993270673,-87.656911137,"
,  
(41.993270673, -87.656911137)",520000,,0.0,day
13774348,JJ180128,2025-03-13 16:30:00,052XX N RIVERS EDGE TER,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1712,17,39,13,3,1147586.0,1934443.0,2025,2025-03-21 15:51:29,41.976071454,-87.732645814,"
,  
(41.976071454, -87.732645814)",430000,,10.0,day
13774466,JJ180117,2025-03-13 16:18:00,054XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,SCHOOL - PRIVATE GROUNDS,False,False,225,2,3,40,26,1177199.0,1868999.0,2025,2025-03-21 15:51:29,41.795868205,-87.625732367,"
,  
(41.795868205, -87.625732367)",70000,,0.0,day
13774240,JJ180118,2025-03-13 16:17:00,011XX W 56TH ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,VEHICLE NON-COMMERCIAL,True,False,712,7,16,68,24,1169358.0,1867654.0,2025,2025-03-21 15:51:29,41.792350885,-87.654524588,"
,  
(41.792350885, -87.654524588)",200000,191.57472222222222,0.0,day
13774490,JJ180131,2025-03-13 16:15:00,045XX N SIMONDS DR,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,LAKEFRONT / WATERFRONT / RIVERBANK,False,False,1914,19,46,3,6,1172628.0,1930843.0,2025,2025-03-21 15:51:29,41.965674191,-87.640663995,"
,  
(41.965674191, -87.640663995)",500000,,5.0,day
13774492,JJ180028,2025-03-13 16:13:00,006XX N LA SALLE DR,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1832,18,42,8,6,1175023.0,1904549.0,2025,2025-03-21 15:51:29,41.893469034,-87.632648229,"
,  
(41.893469034, -87.632648229)",460000,,5.0,day
13774474,JJ180144,2025-03-13 16:09:00,044XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,221,2,4,38,08B,1182340.0,1875731.0,2025,2025-03-21 15:51:29,41.814223686,-87.60667153,"
,  
(41.814223686, -87.60667153)",80000,,10.0,day
13774186,JJ180037,2025-03-13 16:05:00,0000X W 71ST ST,810,THEFT,OVER $500,APARTMENT,False,True,731,7,6,69,6,1176970.0,1857910.0,2025,2025-03-21 15:51:29,41.765444001,-87.626906181,"
,  
(41.765444001, -87.626906181)",100000,,5.0,day
13774718,JJ180638,2025-03-13 16:05:00,007XX N PULASKI RD,2820,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PUBLIC BUILDING,False,False,1111,11,37,23,08A,1149590.0,1904648.0,2025,2025-03-21 15:51:29,41.894272651,-87.726052394,"
,  
(41.894272651, -87.726052394)",410000,,0.0,day
13774275,JJ180217,2025-03-13 16:04:00,076XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,624,6,6,69,14,1180898.0,1854442.0,2025,2025-03-21 15:51:29,41.755838016,-87.612615437,"
,  
(41.755838016, -87.612615437)",100000,,6.0,day
13774207,JJ180065,2025-03-13 16:00:00,016XX N WELLS ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,1814,18,2,7,11,1174397.0,1911377.0,2025,2025-03-21 15:51:29,41.912219416,-87.634743071,"
,  
(41.912219416, -87.634743071)",60000,,6.0,day
13780961,JJ188238,2025-03-13 16:00:00,026XX W BELDEN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1431,14,1,22,7,1158095.0,1915171.0,2025,2025-03-22 15:40:18,41.922979183,-87.694528194,"
,  
(41.922979183, -87.694528194)",50000,,6.0,day
13774441,JJ180057,2025-03-13 16:00:00,049XX W THOMAS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1531,15,37,25,08B,1143274.0,1906867.0,2025,2025-03-21 15:51:29,41.90048217,-87.749193895,"
,  
(41.90048217, -87.749193895)",410000,,10.0,day
13774343,JJ180051,2025-03-13 16:00:00,043XX N CENTRAL AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1624,16,45,15,6,1138223.0,1928483.0,2025,2025-03-21 15:51:29,41.959891679,-87.767222504,"
,  
(41.959891679, -87.767222504)",490000,,5.0,day
13774555,JJ180049,2025-03-13 16:00:00,095XX S EDWARD BARRON DR,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",PARK PROPERTY,False,True,432,4,10,52,04B,1204659.0,1842575.0,2025,2025-03-21 15:51:29,41.722695026,-87.525946906,"
,  
(41.722695026, -87.525946906)",140000,,10.0,day
13774319,JJ180303,2025-03-13 16:00:00,015XX N WELLS ST,870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,False,False,1821,18,2,8,6,1174419.0,1910675.0,2025,2025-03-21 15:51:29,41.910292604,-87.634683257,"
,  
(41.910292604, -87.634683257)",60000,,5.0,day
13774214,JJ180112,2025-03-13 16:00:00,072XX S ROCKWELL ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,True,832,8,18,66,6,1160291.0,1856647.0,2025,2025-03-21 15:51:29,41.762337776,-87.688074906,"
,  
(41.762337776, -87.688074906)",220000,,5.0,day
13774117,JJ180015,2025-03-13 16:00:00,007XX N LAWNDALE AVE,2027,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,1112,11,27,23,18,1151585.0,1904728.0,2025,2025-03-21 15:51:29,41.894453197,-87.718723215,"
,  
(41.894453197, -87.718723215)",310000,191.85805555555555,0.0,day
13774378,JJ180290,2025-03-13 15:55:00,006XX W 111TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2233,22,21,49,14,1173811.0,1831263.0,2025,2025-03-21 15:51:29,41.692391612,-87.639272406,"
,  
(41.692391612, -87.639272406)",250000,,6.0,day
13774494,JJ180030,2025-03-13 15:52:00,006XX N LA SALLE DR,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1832,18,42,8,6,1175023.0,1904549.0,2025,2025-03-21 15:51:29,41.893469034,-87.632648229,"
,  
(41.893469034, -87.632648229)",460000,,5.0,day
13774184,JJ180017,2025-03-13 15:51:00,022XX N PARKSIDE AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,False,False,2515,25,36,19,04B,1138354.0,1914227.0,2025,2025-03-21 15:51:29,41.920769377,-87.76708709,"
,  
(41.920769377, -87.76708709)",400000,,10.0,day
13774252,JJ180052,2025-03-13 15:50:00,015XX N CLYBOURN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1822,18,2,8,6,1170470.0,1910783.0,2025,2025-03-21 15:51:29,41.910676312,-87.649187069,"
,  
(41.910676312, -87.649187069)",60000,,5.0,day
13774191,JJ180067,2025-03-13 15:47:00,065XX S HERMITAGE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,725,7,15,67,08A,1165793.0,1861349.0,2025,2025-03-21 15:51:29,41.775125668,-87.667775881,"
,  
(41.775125668, -87.667775881)",190000,,10.0,day
13774206,JJ180045,2025-03-13 15:47:00,079XX S JUSTINE ST,2027,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,612,6,17,71,18,1167379.0,1852254.0,2025,2025-03-21 15:51:29,41.750133945,-87.662221927,"
,  
(41.750133945, -87.662221927)",210000,192.07472222222222,0.0,day
13779755,JJ186548,2025-03-13 15:45:00,041XX W CORTLAND ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,False,False,2534,25,26,20,17,1148329.0,1912300.0,2025,2025-03-21 15:51:29,41.915294916,-87.730486198,"
,  
(41.915294916, -87.730486198)",300000,,0.0,day
13774140,JJ180061,2025-03-13 15:45:00,001XX W 80TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,623,6,17,44,15,1176750.0,1851941.0,2025,2025-03-21 15:51:29,41.749069327,-87.627891948,"
,  
(41.749069327, -87.627891948)",210000,,0.0,day
13774201,JJ180158,2025-03-13 15:44:00,039XX N LAWNDALE AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1732,17,45,16,08B,1151026.0,1925837.0,2025,2025-03-21 15:51:29,41.952389116,-87.720221957,"
,  
(41.952389116, -87.720221957)",490000,,10.0,day
13774181,JJ180035,2025-03-13 15:43:00,068XX W NORTH AVE,560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2513,25,29,25,08A,1130687.0,1909896.0,2025,2025-03-21 15:51:29,41.909020025,-87.795357625,"
,  
(41.909020025, -87.795357625)",330000,,10.0,day
13774439,JJ180081,2025-03-13 15:42:00,001XX W 87TH ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,622,6,21,44,6,1176740.0,1847273.0,2025,2025-03-21 15:51:29,41.736259984,-87.628068782,"
,  
(41.736259984, -87.628068782)",250000,,5.0,day
13774193,JJ180063,2025-03-13 15:39:00,015XX N KOLIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,2534,25,36,23,15,1147101.0,1909682.0,2025,2025-03-21 15:51:29,41.908134458,-87.735064878,"
,  
(41.908134458, -87.735064878)",400000,192.20805555555555,0.0,day
13774531,JJ179999,2025-03-13 15:36:00,087XX S KINGSTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,423,4,7,46,08B,1194659.0,1847495.0,2025,2025-03-21 15:51:29,41.736447471,-87.562413513,"
,  
(41.736447471, -87.562413513)",110000,,10.0,day
13775159,JJ180064,2025-03-13 15:35:00,076XX S WOLCOTT AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,611,6,17,71,08B,1165016.0,1853938.0,2025,2025-03-21 15:51:29,41.754805333,-87.670833516,"
,  
(41.754805333, -87.670833516)",210000,,10.0,day
13780953,JJ186005,2025-03-13 15:30:00,073XX S CONSTANCE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,324,3,7,43,08B,1189642.0,1856740.0,2025,2025-03-22 15:40:18,41.761938446,-87.580497454,"
,  
(41.761938446, -87.580497454)",110000,,0.0,day
13774177,JJ180008,2025-03-13 15:30:00,119XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,True,524,5,21,53,08B,1172475.0,1825762.0,2025,2025-03-21 15:51:29,41.677325422,-87.644324784,"
,  
(41.677325422, -87.644324784)",250000,192.35805555555555,10.0,day
13777276,JJ183944,2025-03-13 15:30:00,012XX W SUNNYSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PRIVATE BUILDING,False,False,1913,19,46,3,14,1167384.0,1930022.0,2025,2025-03-21 15:51:29,41.963536051,-87.659968697,"
,  
(41.963536051, -87.659968697)",500000,,6.0,day
13774103,JJ180003,2025-03-13 15:30:00,015XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,14,1,24,6,1163175.0,1910275.0,2025,2025-03-21 15:51:29,41.909438867,-87.676000444,"
,  
(41.909438867, -87.676000444)",50000,,5.0,day
